Purchase Order ID,Purchase Order Date,Delivery Date,Purchase Order Number,Reference#,Purchase Order Status,Vendor Name,Is Inclusive Tax,Currency Code,Exchange Rate,Template Name,Reference No,Delivery Instructions,Terms & Conditions,Shipment preference,Expected Arrival Date,Account,Account Code,Item Price,Item Name,Product ID,SKU,Item Desc,QuantityOrdered,QuantityCancelled,QuantityReceived,QuantityBilled,Usage unit,Discount,Discount Amount,Tax ID,Item Tax,Item Tax %,Item Tax Amount,Item Tax Type,Item Total,Total,Adjustment,Adjustment Description,Discount Type,Is Discount Before Tax,Entity Discount Percent,Entity Discount Amount,Discount Account,Discount Account Code,Project ID,Project Name,Payment Terms,Payment Terms Label,Attention,Address,City,State,Country,Code,Phone,Deliver To Customer,Recipient Address,Recipient City,Recipient State,Recipient Country,Recipient Postal Code,Recipient Phone,Item.CF.pcs/bag,Item.CF.bags/box,Item.CF.pcs/box
3262759000000774097,2022-09-01,,PO-00001,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,625.98,SHELVES STYLE BREAD STAND 750X300X1500,3262759000000322083,,,10,0,0,10,pcs,0.00,0.0,,,,,,6259.80,288796.15,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000774097,2022-09-01,,PO-00001,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,12.50,Tool Box Small,3262759000000092073,,,100,0,0,100,pcs,0.00,0.0,,,,,,1250.00,288796.15,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000774097,2022-09-01,,PO-00001,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,15.00,Tool Box Medium,3262759000000092064,,,100,0,0,100,pcs,0.00,0.0,,,,,,1500.00,288796.15,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000774097,2022-09-01,,PO-00001,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,25.00,Tool Box Large,3262759000000092055,,,50,0,0,50,pcs,0.00,0.0,,,,,,1250.00,288796.15,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,796.74,MART RACK STEEL 2.0M 6 TIER Single,3262759000000085001,,,120,0,0,120,pcs,0.00,0.0,,,,,,95608.80,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,1111.48,MART RACK STEEL 1.8M 5 TIER Double,3262759000000085010,,,100,0,0,100,pcs,0.00,0.0,,,,,,111148.00,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,625.98,MART RACK END SHELF SET (ROUND) STEEL,3262759000000085019,,,20,0,0,20,pcs,0.00,0.0,,,,,,12519.60,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,1858.90,CH 33 4 LAYER STEEL RACK 1800X600X2000MM,3262759000000085109,,,10,0,0,10,pcs,0.00,0.0,,,,,,18589.00,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,1403.69,RD8A BLACK DOUBLE RACK 350*900*1550MM STEEL,3262759000000085145,,,30,0,0,30,pcs,0.00,0.0,,,,,,42110.70,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,800.50,RD8A BLACK END RACK 350*700*1550MM STEEL,3262759000000085154,,,10,0,0,10,pcs,0.00,0.0,,,,,,8005.00,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,1103.97,RD8A BLACK SINGLE RACK 350*900*1950MM STEEL,3262759000000085163,,,30,0,0,30,pcs,0.00,0.0,,,,,,33119.10,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,664.03,L SIZE SPRAY PAINT STEEL WIRE STAND 900X430X1400MM,3262759000000322001,,,20,0,0,20,pcs,0.00,0.0,,,,,,13280.60,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,2741.00,Cash Counter 4x2ft,3262759000000089172,,,5,0,0,5,pcs,0.00,0.0,,,,,,13705.00,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,2.16,SLIPPER HOOK W150,3262759000000930140,,,1,0,0,1,,0.00,0.0,,,,,,2.16,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,2.16,Y STYLE SLIPPER HOOK W115,3262759000000930185,,,1,0,0,1,,0.00,0.0,,,,,,2.16,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,2.19,PANTIES CLIP W250,3262759000000930226,,,1,0,0,1,,0.00,0.0,,,,,,2.19,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,2.91,UNDERWARE CLIP W300,3262759000000930267,,,1,0,0,1,,0.00,0.0,,,,,,2.91,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,3.88,L SIZE TOWEL RACK W370,3262759000000930308,,,1,0,0,1,,0.00,0.0,,,,,,3.88,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,62.81,1250X900 NET,3262759000000930349,,,1,0,0,1,,0.00,0.0,,,,,,62.81,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,4670.69,8 CHANNEL NVR AND 8 CAMERAS,3262759000000930390,,,1,0,0,1,,0.00,0.0,,,,,,4670.69,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,2874.35,CCTV 4 CHANNEL NVR AND 4 CAMERAS,3262759000000930431,,,1,0,0,1,,0.00,0.0,,,,,,2874.35,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000930496,2022-09-26,,PO-00002,,Billed,Guangzhou container,false,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,764.37,HARD DISC,3262759000000930540,,,1,0,0,1,,0.00,0.0,,,,,,764.37,356471.32,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000991025,2022-10-05,,PO-00003,,Billed,Qindao Supplier,false,USD,15.460013,Standard Template,,,,,,Inventory Asset,,18.00,BLACK FILMFACED PLYWOOD 12MM,3262759000000085280,,,630,0,0,630,pcs,0.00,0.0,,,,,,11340.00,11340.00,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000991127,2022-10-05,,PO-00004,,Issued,Dubai Supply,false,USD,15.460013,Standard Template,,,,,,Inventory Asset,,0.00,ALUMINIUM FOIL BOX 8389,3262759000000085172,,,60000,0,0,0,pcs,0.00,0.0,,,,,,0.00,109.40,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000991127,2022-10-05,,PO-00004,,Issued,Dubai Supply,false,USD,15.460013,Standard Template,,,,,,Inventory Asset,,0.00,Aluminum Foil Box 8368 With Lid 680Ml 1 x 900pcs UAE,3262759000000085460,,,18000,0,0,0,pcs,0.00,0.0,,,,,,0.00,109.40,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000991127,2022-10-05,,PO-00004,,Issued,Dubai Supply,false,USD,15.460013,Standard Template,,,,,,Inventory Asset,,0.00,ALUMINIUM FOIL BOX 8325,3262759000000085190,,,20000,0,0,0,pcs,0.00,0.0,,,,,,0.00,109.40,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000991127,2022-10-05,,PO-00004,,Issued,Dubai Supply,false,USD,15.460013,Standard Template,,,,,,Inventory Asset,,0.01,Aluminum Foil Box 83241 With Lid 680Ml 1 x 200pcs UAE,3262759000000085469,,,2000,0,0,0,pcs,0.00,0.0,,,,,,20.00,109.40,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000991127,2022-10-05,,PO-00004,,Issued,Dubai Supply,false,USD,15.460013,Standard Template,,,,,,Inventory Asset,,0.95,MATTRESS 9 CM,3262759000000085208,,,76,0,0,0,pcs,0.00,0.0,,,,,,72.20,109.40,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000000991127,2022-10-05,,PO-00004,,Issued,Dubai Supply,false,USD,15.460013,Standard Template,,,,,,Inventory Asset,,1.72,MATTRESS 15 CM,3262759000000085217,,,10,0,0,0,pcs,0.00,0.0,,,,,,17.20,109.40,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,726.70,MART RACK STEEL 2.0M 6 TIER Single,3262759000000085001,,,100,0,0,100,pcs,0.00,0.0,,,,,,72670.00,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,1013.92,MART RACK STEEL 1.8M 5 TIER Double,3262759000000085010,,,197,0,0,197,pcs,0.00,0.0,,,,,,199742.24,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,570.98,MART RACK END SHELF SET (ROUND) STEEL,3262759000000085019,,,40,0,0,40,pcs,0.00,0.0,,,,,,22839.20,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,62.29,Mart Shelf 285MM----2C# WITH  CLIP BRACKET,3262759000000322452,,,100,0,0,100,pcs,0.00,0.0,,,,,,6229.00,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,1280.38,RD8A BLACK DOUBLE RACK 350*900*1550MM STEEL,3262759000000085145,,,20,0,0,20,pcs,0.00,0.0,,,,,,25607.60,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,1007.00,RD8A BLACK SINGLE RACK 350*900*1950MM STEEL,3262759000000085163,,,20,0,0,20,pcs,0.00,0.0,,,,,,20140.00,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,467.17,S SIZE SPRAY PAINT STEEL WIRE STAND L490XW430XH1360MM,3262759000000322042,,,25,0,0,25,pcs,0.00,0.0,,,,,,11679.25,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,605.59,L SIZE SPRAY PAINT STEEL WIRE STAND 900X430X1400MM,3262759000000322001,,,16,0,0,16,pcs,0.00,0.0,,,,,,9689.44,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,10.38,"Bracket For Sloted Bar 12""",3262759000000089091,,,200,0,0,200,pcs,0.00,0.0,,,,,,2076.00,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,259.54,METAL WIRE STAND L900XW300X1800MM,3262759000000085091,,,10,0,0,10,pcs,0.00,0.0,,,,,,2595.40,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,58.83,NET 1250X900,3262759000000930349,,,30,0,0,30,,0.00,0.0,,,,,,1764.90,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,605.59,Wire Rack Black L,3262759000000092172,,,5,0,0,5,pcs,0.00,0.0,,,,,,3027.95,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,20.76,Sloted Bar(Single),3262759000000091145,,,50,0,0,50,pcs,0.00,0.0,,,,,,1038.00,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,570.98,BREAD STAND 750X300X1500,3262759000000322083,,,15,0,0,15,pcs,0.00,0.0,,,,,,8564.70,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,6.23,Price Border Strip For White Rack,3262759000000090352,,,250,0,0,250,pcs,0.00,0.0,,,,,,1557.50,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
3262759000001290058,2022-11-20,,PO-00005,,Billed,guangzhou supplier,true,MVR,1.000000,Standard Template,,,,,,Inventory Asset,,6.92,Price Border Strip For Ch33 Black Rack,3262759000000090343,,,500,0,0,500,pcs,0.00,0.0,,,,,,3460.00,636458.03,0.00,Adjustment,entity_level,true,0.00,0.000,,,,,0,Due on Receipt,MRH  Investment,MRH Investment Pvt Ltd,Rahdhebai Magu ,Male,Maldives,7609237,7609237,,,,,,,,,,
